Target,Source,Weight,Tipo
51,147,81,No dirigida
328,303,98,No dirigida
408,443,90,No dirigida
178,52,89,No dirigida
132,368,99,No dirigida
360,215,93,No dirigida
25,327,97,No dirigida
84,359,91,No dirigida
13,230,93,No dirigida
197,132,96,No dirigida
116,184,98,No dirigida
161,155,99,No dirigida
403,110,91,No dirigida
77,227,95,No dirigida
35,418,98,No dirigida
250,400,90,No dirigida
72,74,82,No dirigida
51,362,82,No dirigida
211,121,92,No dirigida
401,388,95,No dirigida
302,59,97,No dirigida
353,390,97,No dirigida
34,195,81,No dirigida
184,408,80,No dirigida
424,385,82,No dirigida
337,410,98,No dirigida
275,347,86,No dirigida
232,171,81,No dirigida
257,378,94,No dirigida
120,124,97,No dirigida
218,421,100,No dirigida
356,37,96,No dirigida
58,82,85,No dirigida
178,325,83,No dirigida
235,155,93,No dirigida
14,199,98,No dirigida
63,441,95,No dirigida
211,78,83,No dirigida
398,290,88,No dirigida
183,413,95,No dirigida
8,142,90,No dirigida
37,270,82,No dirigida
420,230,85,No dirigida
54,302,90,No dirigida
127,427,81,No dirigida
295,348,92,No dirigida
267,65,90,No dirigida
209,108,94,No dirigida
147,389,94,No dirigida
97,344,100,No dirigida
36,43,89,No dirigida
207,360,99,No dirigida
98,333,94,No dirigida
11,223,83,No dirigida
156,27,85,No dirigida
377,95,85,No dirigida
249,21,100,No dirigida
78,403,81,No dirigida
311,382,92,No dirigida
375,165,92,No dirigida
287,230,83,No dirigida
189,173,95,No dirigida
345,300,89,No dirigida
104,242,97,No dirigida
312,324,93,No dirigida
372,58,84,No dirigida
195,192,80,No dirigida
396,41,89,No dirigida
88,313,98,No dirigida
433,442,85,No dirigida
261,244,89,No dirigida
201,214,95,No dirigida
164,86,98,No dirigida
242,273,99,No dirigida
414,310,95,No dirigida
231,326,85,No dirigida
205,446,91,No dirigida
202,137,95,No dirigida
355,366,98,No dirigida
91,74,81,No dirigida
379,63,86,No dirigida
195,165,98,No dirigida
286,422,97,No dirigida
90,159,82,No dirigida
167,192,98,No dirigida
321,255,82,No dirigida
409,123,95,No dirigida
439,299,82,No dirigida
371,396,84,No dirigida
175,180,95,No dirigida
112,264,92,No dirigida
350,84,87,No dirigida
298,157,95,No dirigida
422,200,98,No dirigida
72,115,86,No dirigida
430,177,97,No dirigida
125,357,92,No dirigida
317,375,84,No dirigida
272,330,94,No dirigida
219,67,96,No dirigida
245,44,80,No dirigida
5,52,99,No dirigida
375,199,87,No dirigida
53,206,88,No dirigida
320,205,99,No dirigida
149,397,82,No dirigida
379,323,87,No dirigida
137,268,94,No dirigida
392,2,99,No dirigida
321,414,86,No dirigida
412,19,100,No dirigida
10,78,91,No dirigida
298,276,100,No dirigida
31,258,81,No dirigida
12,79,98,No dirigida
413,250,94,No dirigida
82,371,97,No dirigida
413,106,94,No dirigida
197,186,94,No dirigida
405,48,90,No dirigida
4,323,88,No dirigida
143,320,97,No dirigida
39,81,97,No dirigida
80,44,80,No dirigida
178,185,84,No dirigida
283,187,98,No dirigida
98,242,94,No dirigida
103,281,88,No dirigida
44,268,99,No dirigida
234,413,96,No dirigida
32,172,87,No dirigida
125,426,94,No dirigida
256,10,96,No dirigida
358,41,89,No dirigida
156,301,86,No dirigida
73,343,83,No dirigida
163,361,95,No dirigida
24,45,87,No dirigida
274,98,94,No dirigida
263,69,82,No dirigida
320,299,83,No dirigida
153,196,82,No dirigida
349,201,85,No dirigida
309,116,95,No dirigida
85,168,86,No dirigida
75,246,85,No dirigida
385,226,95,No dirigida
385,177,85,No dirigida
74,83,80,No dirigida
95,172,91,No dirigida
257,310,82,No dirigida
411,80,100,No dirigida
352,70,98,No dirigida
295,151,89,No dirigida
390,272,88,No dirigida
19,146,100,No dirigida
24,333,88,No dirigida
61,376,95,No dirigida
194,388,88,No dirigida
63,183,82,No dirigida
78,294,94,No dirigida
198,324,98,No dirigida
108,263,99,No dirigida
25,11,88,No dirigida
313,50,82,No dirigida
96,136,98,No dirigida
32,273,86,No dirigida
213,171,85,No dirigida
193,249,80,No dirigida
426,396,93,No dirigida
55,156,97,No dirigida
394,419,82,No dirigida
120,269,96,No dirigida
164,215,82,No dirigida
221,189,100,No dirigida
16,248,100,No dirigida
58,412,81,No dirigida
248,125,92,No dirigida
160,257,100,No dirigida
37,140,93,No dirigida
402,192,100,No dirigida
332,125,87,No dirigida
33,357,84,No dirigida
130,106,81,No dirigida
217,6,89,No dirigida
44,201,86,No dirigida
261,279,86,No dirigida
121,11,96,No dirigida
13,120,84,No dirigida
448,110,91,No dirigida
264,358,82,No dirigida
188,325,88,No dirigida
233,176,80,No dirigida
154,301,82,No dirigida
390,164,88,No dirigida
355,279,91,No dirigida
410,326,85,No dirigida
297,194,91,No dirigida
59,66,83,No dirigida
200,140,84,No dirigida
370,255,86,No dirigida
347,253,86,No dirigida
55,14,83,No dirigida
180,231,90,No dirigida
58,55,88,No dirigida
58,314,90,No dirigida
110,438,85,No dirigida
106,245,88,No dirigida
194,28,82,No dirigida
344,421,90,No dirigida
115,126,89,No dirigida
336,438,88,No dirigida
206,47,87,No dirigida
40,53,88,No dirigida
235,35,82,No dirigida
186,93,81,No dirigida
271,189,81,No dirigida
90,247,89,No dirigida
21,305,91,No dirigida
285,409,84,No dirigida
272,197,87,No dirigida
422,380,95,No dirigida
41,97,83,No dirigida
140,417,97,No dirigida
201,107,91,No dirigida
19,305,81,No dirigida
223,177,94,No dirigida
428,24,91,No dirigida
392,186,86,No dirigida
262,269,81,No dirigida
59,237,91,No dirigida
217,412,97,No dirigida
81,60,93,No dirigida
235,417,92,No dirigida
174,175,83,No dirigida
130,215,93,No dirigida
103,373,85,No dirigida
123,389,80,No dirigida
318,149,100,No dirigida
339,5,99,No dirigida
213,215,97,No dirigida
222,347,84,No dirigida
46,420,96,No dirigida
84,339,100,No dirigida
16,128,88,No dirigida
103,227,90,No dirigida
147,394,83,No dirigida
89,307,98,No dirigida
386,52,88,No dirigida
307,336,86,No dirigida
223,77,82,No dirigida
372,330,100,No dirigida
445,172,96,No dirigida
195,258,95,No dirigida
267,153,90,No dirigida
425,322,93,No dirigida
433,304,84,No dirigida
55,207,96,No dirigida
278,310,97,No dirigida
327,285,90,No dirigida
185,365,98,No dirigida
198,332,90,No dirigida
356,41,94,No dirigida
240,243,83,No dirigida
394,211,90,No dirigida
327,89,89,No dirigida
272,38,81,No dirigida
244,136,86,No dirigida
414,299,82,No dirigida
429,136,90,No dirigida
165,436,94,No dirigida
315,146,83,No dirigida
13,60,81,No dirigida
338,77,95,No dirigida
435,7,90,No dirigida
215,13,89,No dirigida
364,435,87,No dirigida
29,206,100,No dirigida
304,33,83,No dirigida
218,253,96,No dirigida
191,41,97,No dirigida
52,360,87,No dirigida
418,149,87,No dirigida
384,335,81,No dirigida
88,174,85,No dirigida
195,156,89,No dirigida
33,72,80,No dirigida
78,355,100,No dirigida
73,165,85,No dirigida
274,425,92,No dirigida
142,345,98,No dirigida
159,419,90,No dirigida
54,208,94,No dirigida
375,249,94,No dirigida
25,436,83,No dirigida
43,199,84,No dirigida
182,277,84,No dirigida
29,358,84,No dirigida
97,442,93,No dirigida
163,407,96,No dirigida
156,142,80,No dirigida
135,186,85,No dirigida
167,256,96,No dirigida
362,66,81,No dirigida
393,81,84,No dirigida
168,285,93,No dirigida
150,217,83,No dirigida
153,17,86,No dirigida
271,363,91,No dirigida
273,110,83,No dirigida
342,439,95,No dirigida
226,161,91,No dirigida
88,117,86,No dirigida
240,310,87,No dirigida
297,125,88,No dirigida
50,288,94,No dirigida
284,73,82,No dirigida
396,313,94,No dirigida
17,52,94,No dirigida
391,410,80,No dirigida
186,273,83,No dirigida
254,352,81,No dirigida
151,422,95,No dirigida
81,196,81,No dirigida
368,447,95,No dirigida
280,175,100,No dirigida
289,149,88,No dirigida
161,4,88,No dirigida
286,120,87,No dirigida
140,151,87,No dirigida
449,70,89,No dirigida
11,21,84,No dirigida
81,408,80,No dirigida
135,276,88,No dirigida
285,282,95,No dirigida
20,6,81,No dirigida
402,311,85,No dirigida
320,261,91,No dirigida
346,138,97,No dirigida
142,235,84,No dirigida
71,314,88,No dirigida
97,90,82,No dirigida
440,20,89,No dirigida
134,448,88,No dirigida
177,145,86,No dirigida
302,429,100,No dirigida
447,7,93,No dirigida
408,118,90,No dirigida
389,57,92,No dirigida
396,252,91,No dirigida
222,30,93,No dirigida
381,25,94,No dirigida
131,218,96,No dirigida
175,217,80,No dirigida
194,65,93,No dirigida
141,406,88,No dirigida
59,130,85,No dirigida
72,326,89,No dirigida
50,344,81,No dirigida
201,92,83,No dirigida
367,202,87,No dirigida
304,18,87,No dirigida
442,438,82,No dirigida
322,46,90,No dirigida
157,150,99,No dirigida
249,124,87,No dirigida
77,82,97,No dirigida
178,159,89,No dirigida
208,268,97,No dirigida
374,48,100,No dirigida
77,199,84,No dirigida
174,189,93,No dirigida
248,186,96,No dirigida
329,444,94,No dirigida
1,448,93,No dirigida
269,422,80,No dirigida
208,228,83,No dirigida
370,220,92,No dirigida
166,86,82,No dirigida
20,100,85,No dirigida
177,223,86,No dirigida
4,266,94,No dirigida
62,231,88,No dirigida
19,250,90,No dirigida
227,114,97,No dirigida
433,147,95,No dirigida
299,411,81,No dirigida
84,209,89,No dirigida
122,51,87,No dirigida
237,405,92,No dirigida
147,1,97,No dirigida
402,422,99,No dirigida
118,416,80,No dirigida
29,361,82,No dirigida
447,423,100,No dirigida
85,259,94,No dirigida
321,60,91,No dirigida
188,33,86,No dirigida
112,202,93,No dirigida
273,280,90,No dirigida
361,88,90,No dirigida
117,8,93,No dirigida
131,12,98,No dirigida
73,319,99,No dirigida
9,204,95,No dirigida
281,243,99,No dirigida
373,285,96,No dirigida
113,37,82,No dirigida
207,283,89,No dirigida
282,13,97,No dirigida
247,5,90,No dirigida
259,235,83,No dirigida
344,48,92,No dirigida
115,192,93,No dirigida
248,9,83,No dirigida
176,407,82,No dirigida
126,180,97,No dirigida
119,439,98,No dirigida
314,388,86,No dirigida
106,255,100,No dirigida
150,5,96,No dirigida
307,250,88,No dirigida
212,103,85,No dirigida
51,147,81,No dirigida
328,303,98,No dirigida
408,443,90,No dirigida
178,52,89,No dirigida
132,368,99,No dirigida
360,215,93,No dirigida
25,327,97,No dirigida
84,359,91,No dirigida
13,230,93,No dirigida
197,132,96,No dirigida
116,184,98,No dirigida
161,155,99,No dirigida
403,110,91,No dirigida
77,227,95,No dirigida
35,418,98,No dirigida
250,400,90,No dirigida
72,74,82,No dirigida
51,362,82,No dirigida
211,121,92,No dirigida
401,388,95,No dirigida
302,59,97,No dirigida
353,390,97,No dirigida
34,195,81,No dirigida
184,408,80,No dirigida
424,385,82,No dirigida
337,410,98,No dirigida
275,347,86,No dirigida
232,171,81,No dirigida
257,378,94,No dirigida
120,124,97,No dirigida
218,421,100,No dirigida
356,37,96,No dirigida
58,82,85,No dirigida
178,325,83,No dirigida
235,155,93,No dirigida
14,199,98,No dirigida
63,441,95,No dirigida
211,78,83,No dirigida
398,290,88,No dirigida
183,413,95,No dirigida
8,142,90,No dirigida
37,270,82,No dirigida
420,230,85,No dirigida
54,302,90,No dirigida
127,427,81,No dirigida
295,348,92,No dirigida
267,65,90,No dirigida
209,108,94,No dirigida
147,389,94,No dirigida
97,344,100,No dirigida
36,43,89,No dirigida
207,360,99,No dirigida
1,0,81,No dirigida
4,1,86,No dirigida
4,2,97,No dirigida
5,0,82,No dirigida
5,2,99,No dirigida
6,3,85,No dirigida
6,4,89,No dirigida
7,0,80,No dirigida
8,3,82,No dirigida
9,0,91,No dirigida
9,1,96,No dirigida
9,6,88,No dirigida
10,4,99,No dirigida
11,1,90,No dirigida
11,2,96,No dirigida
11,3,80,No dirigida
11,4,82,No dirigida
11,7,84,No dirigida
12,6,87,No dirigida
12,9,84,No dirigida
12,10,92,No dirigida
13,0,86,No dirigida
13,2,91,No dirigida
13,3,81,No dirigida
13,5,92,No dirigida
13,6,93,No dirigida
13,8,94,No dirigida
13,11,94,No dirigida
14,0,90,No dirigida
14,4,93,No dirigida
14,6,83,No dirigida
15,1,86,No dirigida
15,8,96,No dirigida
15,11,86,No dirigida
16,5,94,No dirigida
16,10,86,No dirigida
16,14,98,No dirigida
17,12,80,No dirigida
18,0,91,No dirigida
18,1,95,No dirigida
18,2,87,No dirigida
18,8,87,No dirigida
18,12,97,No dirigida
19,7,98,No dirigida
19,8,97,No dirigida
19,9,90,No dirigida
19,14,95,No dirigida
20,1,94,No dirigida
20,6,80,No dirigida
20,8,100,No dirigida
20,10,81,No dirigida
21,1,84,No dirigida
21,2,98,No dirigida
21,4,88,No dirigida
21,5,91,No dirigida
21,9,84,No dirigida
21,12,94,No dirigida
21,13,100,No dirigida
21,17,81,No dirigida
21,19,86,No dirigida
22,3,93,No dirigida
22,7,100,No dirigida
22,13,92,No dirigida
22,14,91,No dirigida
22,19,94,No dirigida
23,7,82,No dirigida
23,9,99,No dirigida
24,7,95,No dirigida
24,12,81,No dirigida
24,22,92,No dirigida
25,2,80,No dirigida
25,5,80,No dirigida
25,8,99,No dirigida
25,9,82,No dirigida
25,12,83,No dirigida
25,14,88,No dirigida
25,20,97,No dirigida
25,22,94,No dirigida
26,6,99,No dirigida
26,8,81,No dirigida
26,14,86,No dirigida
26,15,82,No dirigida
27,1,96,No dirigida
27,10,86,No dirigida
27,22,82,No dirigida
28,6,88,No dirigida
28,8,100,No dirigida
28,9,95,No dirigida
28,12,92,No dirigida
28,14,85,No dirigida
28,20,100,No dirigida
28,25,80,No dirigida
29,0,85,No dirigida
29,3,87,No dirigida
29,4,83,No dirigida
29,6,95,No dirigida
29,14,88,No dirigida
29,16,98,No dirigida
29,23,99,No dirigida
30,0,96,No dirigida
30,13,93,No dirigida
30,16,88,No dirigida
30,24,89,No dirigida
31,20,84,No dirigida
31,25,93,No dirigida
31,29,95,No dirigida
32,11,80,No dirigida
32,28,88,No dirigida
32,30,94,No dirigida
33,0,84,No dirigida
33,1,80,No dirigida
33,12,91,No dirigida
33,16,92,No dirigida
33,22,98,No dirigida
33,26,80,No dirigida
33,29,92,No dirigida
33,30,91,No dirigida
34,3,84,No dirigida
34,6,91,No dirigida
34,9,91,No dirigida
34,13,84,No dirigida
34,14,82,No dirigida
34,15,81,No dirigida
34,20,96,No dirigida
34,25,82,No dirigida
34,26,80,No dirigida
34,31,93,No dirigida
35,5,90,No dirigida
35,9,96,No dirigida
35,11,94,No dirigida
35,13,98,No dirigida
35,14,82,No dirigida
35,16,86,No dirigida
35,17,80,No dirigida
35,21,88,No dirigida
35,27,87,No dirigida
35,29,100,No dirigida
35,32,99,No dirigida
36,1,97,No dirigida
36,19,88,No dirigida
36,25,100,No dirigida
36,26,96,No dirigida
36,27,86,No dirigida
36,29,100,No dirigida
36,31,94,No dirigida
37,3,84,No dirigida
37,8,99,No dirigida
37,9,100,No dirigida
37,10,83,No dirigida
37,12,92,No dirigida
37,16,99,No dirigida
37,20,81,No dirigida
37,23,98,No dirigida
37,25,82,No dirigida
37,32,91,No dirigida
38,10,100,No dirigida
38,16,97,No dirigida
38,22,84,No dirigida
38,23,81,No dirigida
38,26,89,No dirigida
38,32,85,No dirigida
38,35,100,No dirigida
39,0,81,No dirigida
39,16,89,No dirigida
39,18,91,No dirigida
39,20,100,No dirigida
39,23,80,No dirigida
39,33,98,No dirigida
39,35,81,No dirigida
39,37,80,No dirigida
40,2,98,No dirigida
40,11,85,No dirigida
40,22,86,No dirigida
40,28,87,No dirigida
40,31,91,No dirigida
40,35,97,No dirigida
41,0,100,No dirigida
41,3,81,No dirigida
41,11,84,No dirigida
41,17,82,No dirigida
41,19,83,No dirigida
41,20,98,No dirigida
41,21,87,No dirigida
41,23,93,No dirigida
41,26,80,No dirigida
41,35,92,No dirigida
41,40,91,No dirigida
42,0,87,No dirigida
42,2,83,No dirigida
42,8,80,No dirigida
42,16,99,No dirigida
42,19,96,No dirigida
42,22,82,No dirigida
42,31,85,No dirigida
42,39,90,No dirigida
42,40,99,No dirigida
43,1,85,No dirigida
43,4,88,No dirigida
43,8,95,No dirigida
43,11,81,No dirigida
43,13,99,No dirigida
43,14,91,No dirigida
43,19,94,No dirigida
43,22,92,No dirigida
43,28,93,No dirigida
43,37,90,No dirigida
43,42,88,No dirigida
44,1,97,No dirigida
44,4,98,No dirigida
44,6,80,No dirigida
44,9,87,No dirigida
44,10,87,No dirigida
44,11,87,No dirigida
44,14,85,No dirigida
44,15,95,No dirigida
44,20,87,No dirigida
44,23,94,No dirigida
44,37,99,No dirigida
44,38,96,No dirigida
44,39,90,No dirigida
44,40,100,No dirigida
45,0,87,No dirigida
45,6,82,No dirigida
45,7,81,No dirigida
45,8,96,No dirigida
45,15,100,No dirigida
45,16,94,No dirigida
45,17,96,No dirigida
45,26,86,No dirigida
45,29,80,No dirigida
45,34,92,No dirigida
45,38,93,No dirigida
46,0,82,No dirigida
46,1,87,No dirigida
46,3,87,No dirigida
46,5,99,No dirigida
46,6,93,No dirigida
46,9,96,No dirigida
46,12,90,No dirigida
46,13,84,No dirigida
46,15,97,No dirigida
46,16,87,No dirigida
46,21,88,No dirigida
46,32,90,No dirigida
46,34,91,No dirigida
46,41,82,No dirigida
46,44,87,No dirigida
47,2,88,No dirigida
47,3,82,No dirigida
47,4,89,No dirigida
47,10,82,No dirigida
47,12,80,No dirigida
47,15,89,No dirigida
47,25,83,No dirigida
47,31,80,No dirigida
47,33,100,No dirigida
47,35,88,No dirigida
47,39,89,No dirigida
47,44,100,No dirigida
48,2,100,No dirigida
48,4,85,No dirigida
48,19,99,No dirigida
48,25,93,No dirigida
48,30,97,No dirigida
48,38,97,No dirigida
48,44,100,No dirigida
48,45,90,No dirigida
48,46,93,No dirigida
49,0,100,No dirigida
49,1,90,No dirigida
49,3,98,No dirigida
49,4,89,No dirigida
49,5,88,No dirigida
49,7,95,No dirigida
49,10,99,No dirigida
49,12,94,No dirigida
49,15,84,No dirigida
49,26,90,No dirigida
49,29,100,No dirigida
49,36,100,No dirigida
49,37,91,No dirigida
49,39,88,No dirigida
49,42,97,No dirigida
49,46,88,No dirigida
49,48,85,No dirigida
50,13,90,No dirigida
50,15,80,No dirigida
50,19,92,No dirigida
50,25,82,No dirigida
50,36,82,No dirigida
50,40,90,No dirigida
50,41,93,No dirigida
50,44,89,No dirigida
50,49,99,No dirigida
51,0,81,No dirigida
51,1,94,No dirigida
51,4,98,No dirigida
51,5,89,No dirigida
51,9,80,No dirigida
51,12,98,No dirigida
51,27,81,No dirigida
51,28,94,No dirigida
51,31,94,No dirigida
51,37,80,No dirigida
51,39,85,No dirigida
51,40,84,No dirigida
51,45,86,No dirigida
51,46,85,No dirigida
51,50,100,No dirigida
52,0,92,No dirigida
52,4,88,No dirigida
52,8,81,No dirigida
52,14,93,No dirigida
52,16,96,No dirigida
52,19,96,No dirigida
52,22,90,No dirigida
52,29,88,No dirigida
52,44,83,No dirigida
